TransectGroup,SPECIES,Count.FF,Count.POV,Count.BM,Count.TC,Photo.ID,BSS.1,BSS.2,BSS.3,Glare.1,Glare.2,Glare.3,BH.W,BH.F,BH.WF,BH.FW,BH.2F1W,BH.B,BH.BW,BH.Piling,BH.P,BH.F1W,BH.M,BH.H,BH.R,platform,Group,sp.group,Transect
20120318_007 7,BLSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7 7,black scoter,20120318_007
20120318_007 9,SUSC,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7 9,surf scoter,20120318_007
20120318_007 9,WWSC,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7 9,white-winged scoter,20120318_007
20120318_007 9,BLSC,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7 9,black scoter,20120318_007
20120318_008 16,BUFF,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,bufflehead,20120318_008
20120318_008 16,AMWI,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,American wigeon,20120318_008
20120318_008 16,EUWI,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,Eurasian wigeon,20120318_008
20120318_008 16,MALL,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,mallard duck,20120318_008
20120318_008 16,NOPI,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,northern pintail,20120318_008
20120318_008 16,COGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,common goldeneye,20120318_008
20120318_008 16,BAGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,Barrow's goldeneye,20120318_008
20120318_008 16,HADU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,Harlequin duck,20120318_008
20120318_008 16,LTDU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,long-tailed duck,20120318_008
20120318_008 16,COME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,common merganser,20120318_008
20120318_008 16,RBME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,red-breasted merganser,20120318_008
20120318_008 16,RUDU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,ruddy duck,20120318_008
20120318_008 16,SCAU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,scaup,20120318_008
20120318_008 16,SUSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,surf scoter,20120318_008
20120318_008 16,WWSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,white-winged scoter,20120318_008
20120318_008 16,BLSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,black scoter,20120318_008
20120318_008 20,BAGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,Barrow's goldeneye,20120318_008
20120318_008 20,COGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,common goldeneye,20120318_008
20120318_008 20,BUFF,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,bufflehead,20120318_008
20120318_008 20,AMWI,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,American wigeon,20120318_008
20120318_008 20,EUWI,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,Eurasian wigeon,20120318_008
20120318_008 20,MALL,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,mallard duck,20120318_008
20120318_008 20,NOPI,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,northern pintail,20120318_008
20120318_008 20,COGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,common goldeneye,20120318_008
20120318_008 20,BAGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,Barrow's goldeneye,20120318_008
20120318_008 20,HADU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,Harlequin duck,20120318_008
20120318_008 20,LTDU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,long-tailed duck,20120318_008
20120318_008 20,COME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,common merganser,20120318_008
20120318_008 20,RBME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,red-breasted merganser,20120318_008
20120318_008 20,RUDU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,ruddy duck,20120318_008
20120318_008 20,SCAU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,scaup,20120318_008
20120318_008 20,SUSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,surf scoter,20120318_008
20120318_008 20,WWSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,white-winged scoter,20120318_008
20120318_008 20,BLSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,black scoter,20120318_008
20120318_008 7,BUFF,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,bufflehead,20120318_008
20120318_008 7,AMWI,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,American wigeon,20120318_008
20120318_008 7,EUWI,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,Eurasian wigeon,20120318_008
20120318_008 7,MALL,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,mallard duck,20120318_008
20120318_008 7,NOPI,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,northern pintail,20120318_008
20120318_008 7,COGO,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,common goldeneye,20120318_008
20120318_008 7,BAGO,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,Barrow's goldeneye,20120318_008
20120318_008 7,HADU,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,Harlequin duck,20120318_008
20120318_008 7,LTDU,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,long-tailed duck,20120318_008
20120318_008 7,COME,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,common merganser,20120318_008
20120318_008 7,RBME,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,red-breasted merganser,20120318_008
20120318_008 7,RUDU,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,ruddy duck,20120318_008
20120318_008 7,SCAU,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,scaup,20120318_008
20120318_008 7,SUSC,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,surf scoter,20120318_008
20120318_008 7,WWSC,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,white-winged scoter,20120318_008
20120318_008 7,BLSC,0,0,0,0,1152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 7,black scoter,20120318_008
20120318_011 13,SUSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,surf scoter,20120318_011
20120318_011 13,WWSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,white-winged scoter,20120318_011
20120318_011 13,BLSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,black scoter,20120318_011
20120318_011 19,BUFF,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,bufflehead,20120318_011
20120318_011 19,AMWI,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,American wigeon,20120318_011
20120318_011 19,EUWI,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,Eurasian wigeon,20120318_011
20120318_011 19,MALL,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,mallard duck,20120318_011
20120318_011 19,NOPI,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,northern pintail,20120318_011
20120318_011 19,COGO,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,common goldeneye,20120318_011
20120318_011 19,BAGO,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,Barrow's goldeneye,20120318_011
20120318_011 19,HADU,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,Harlequin duck,20120318_011
20120318_011 19,LTDU,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,long-tailed duck,20120318_011
20120318_011 19,COME,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,common merganser,20120318_011
20120318_011 19,RBME,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,red-breasted merganser,20120318_011
20120318_011 19,RUDU,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,ruddy duck,20120318_011
20120318_011 19,SCAU,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,scaup,20120318_011
20120318_011 19,SUSC,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,surf scoter,20120318_011
20120318_011 19,WWSC,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,white-winged scoter,20120318_011
20120318_011 19,BLSC,0,0,0,0,1758,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,black scoter,20120318_011
20120318_011 3,SUSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 3,surf scoter,20120318_011
20120318_011 3,WWSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 3,white-winged scoter,20120318_011
20120318_011 3,BLSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 3,black scoter,20120318_011
20120318_011 4,SUSC,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 4,surf scoter,20120318_011
20120318_011 4,WWSC,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 4,white-winged scoter,20120318_011
20120318_011 4,BLSC,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 4,black scoter,20120318_011
20120318_011 6,SUSC,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 6,surf scoter,20120318_011
20120318_011 6,WWSC,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 6,white-winged scoter,20120318_011
20120318_011 6,BLSC,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 6,black scoter,20120318_011
20120318_011 8,SUSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 8,surf scoter,20120318_011
20120318_011 8,WWSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 8,white-winged scoter,20120318_011
20120318_011 8,BLSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 8,black scoter,20120318_011
20120318_012 10,COLO,4,3,2,1,1861,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,common loon,20120318_012
20120318_012 10,PALO,4,3,2,1,1861,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,Pacific loon,20120318_012
20120318_012 10,RTLO,4,3,2,1,1861,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,red-throated loon,20120318_012
20120318_012 10,BUFF,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,bufflehead,20120318_012
20120318_012 10,COGO,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,common goldeneye,20120318_012
20120318_012 10,BAGO,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,Barrow's goldeneye,20120318_012
20120318_012 10,HADU,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,Harlequin duck,20120318_012
20120318_012 10,LTDU,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,long-tailed duck,20120318_012
20120318_012 10,COME,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,common merganser,20120318_012
20120318_012 10,RBME,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,red-breasted merganser,20120318_012
20120318_012 10,RUDU,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,ruddy duck,20120318_012
20120318_012 10,SCAU,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,scaup,20120318_012
20120318_012 10,SUSC,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,surf scoter,20120318_012
20120318_012 10,WWSC,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,white-winged scoter,20120318_012
20120318_012 10,BLSC,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,black scoter,20120318_012
20120318_012 10,HOGR,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,horned grebe,20120318_012
20120318_012 10,SUSC,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,surf scoter,20120318_012
20120318_012 10,COLO,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,common loon,20120318_012
20120318_012 10,BUFF,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,bufflehead,20120318_012
20120318_012 10,WEGR,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,western grebe,20120318_012
20120318_012 10,COMU,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,common murre,20120318_012
20120318_012 10,GWGU,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,gull,20120318_012
20120318_012 10,WWSC,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,white-winged scoter,20120318_012
20120318_012 10,DCCO,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,double-crested cormorant,20120318_012
20120318_012 10,MALL,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,mallard duck,20120318_012
20120318_012 10,BAGO,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,Barrow's goldeneye,20120318_012
20120318_012 10,COGO,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,common goldeneye,20120318_012
20120318_012 10,AMWI,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,American wigeon,20120318_012
20120318_012 10,EUWI,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,Eurasian wigeon,20120318_012
20120318_012 10,NOPI,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,northern pintail,20120318_012
20120318_012 10,RBME,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,red-breasted merganser,20120318_012
20120318_012 10,BLBR,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,goose,20120318_012
20120318_012 10,SCAU,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,scaup,20120318_012
20120318_012 10,MAMU,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,marbled murrelet,20120318_012
20120318_012 10,LTDU,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,long-tailed duck,20120318_012
20120318_012 10,RHAU,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,rhinoceros auklet,20120318_012
20120318_012 10,PIGU,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,pigeon guillemot,20120318_012
20120318_012 10,RTLO,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,red-throated loon,20120318_012
20120318_012 10,COME,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,common merganser,20120318_012
20120318_012 10,HADU,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,Harlequin duck,20120318_012
20120318_012 10,RNGR,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,red-necked grebe,20120318_012
20120318_012 10,PECO,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,pelagic cormorant,20120318_012
20120318_012 10,PALO,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,Pacific loon,20120318_012
20120318_012 10,RUDU,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,ruddy duck,20120318_012
20120318_012 10,ANMU,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,ancient murrelet,20120318_012
20120318_012 10,BLSC,0,0,0,0,1851,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,black scoter,20120318_012
20120318_012 8,BAGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 8,Barrow's goldeneye,20120318_012
20120318_012 8,COGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 8,common goldeneye,20120318_012
20120318_013 2,BUFF,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,bufflehead,20120318_013
20120318_013 2,AMWI,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,American wigeon,20120318_013
20120318_013 2,EUWI,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,Eurasian wigeon,20120318_013
20120318_013 2,MALL,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,mallard duck,20120318_013
20120318_013 2,NOPI,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,northern pintail,20120318_013
20120318_013 2,COGO,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,common goldeneye,20120318_013
20120318_013 2,BAGO,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,Barrow's goldeneye,20120318_013
20120318_013 2,HADU,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,Harlequin duck,20120318_013
20120318_013 2,LTDU,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,long-tailed duck,20120318_013
20120318_013 2,COME,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,common merganser,20120318_013
20120318_013 2,RBME,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,red-breasted merganser,20120318_013
20120318_013 2,RUDU,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,ruddy duck,20120318_013
20120318_013 2,SCAU,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,scaup,20120318_013
20120318_013 2,SUSC,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,surf scoter,20120318_013
20120318_013 2,WWSC,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,white-winged scoter,20120318_013
20120318_013 2,BLSC,0,0,0,0,1972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3 2,black scoter,20120318_013
20120318_014 11,BAGO,0,0,0,0,2171,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,Barrow's goldeneye,20120318_014
20120318_014 11,COGO,0,0,0,0,2171,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,common goldeneye,20120318_014
20120318_014 11,BUFF,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,bufflehead,20120318_014
20120318_014 11,COGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,common goldeneye,20120318_014
20120318_014 11,BAGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,Barrow's goldeneye,20120318_014
20120318_014 11,HADU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,Harlequin duck,20120318_014
20120318_014 11,LTDU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,long-tailed duck,20120318_014
20120318_014 11,COME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,common merganser,20120318_014
20120318_014 11,RBME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,red-breasted merganser,20120318_014
20120318_014 11,RUDU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,ruddy duck,20120318_014
20120318_014 11,SCAU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,scaup,20120318_014
20120318_014 11,SUSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,surf scoter,20120318_014
20120318_014 11,WWSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,white-winged scoter,20120318_014
20120318_014 11,BLSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,black scoter,20120318_014
20120318_014 11,BUFF,0,0,0,0,2179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,bufflehead,20120318_014
20120318_014 11,AMWI,0,0,0,0,2179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,American wigeon,20120318_014
20120318_014 11,EUWI,0,0,0,0,2179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,Eurasian wigeon,20120318_014
20120318_014 11,MALL,0,0,0,0,2179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,mallard duck,20120318_014
20120318_014 11,NOPI,0,0,0,0,2179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,northern pintail,20120318_014
20120318_014 11,COGO,0,0,0,0,2179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,common goldeneye,20120318_014
20120318_014 11,BAGO,0,0,0,0,2179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,Barrow's goldeneye,20120318_014
20120318_014 11,HADU,0,0,0,0,2179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,Harlequin duck,20120318_014
20120318_014 11,LTDU,0,0,0,0,2179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,long-tailed duck,20120318_014
20120318_014 11,COME,0,0,0,0,2179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,common merganser,20120318_014
20120318_014 11,RBME,0,0,0,0,2179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,red-breasted merganser,20120318_014
20120318_014 11,RUDU,0,0,0,0,2179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,ruddy duck,20120318_014
